Subject,Condition,Order,Section,Coder,trial,num,Num_Error,Lex_Error,Plural_Error,Type,carrier,target,row,Age,Age_Group
23,Reformulation,2,trial1,2,27,1,no,no,no,RS,one,cat,37,3.917864476,3
23,Reformulation,2,trial1,2,27,2,yes,no,NA,IS,one,snowman,38,3.917864476,3
23,Reformulation,2,trial1,2,28,1,no,yes,no,RP,two,dogs,39,3.917864476,3
23,Reformulation,2,trial1,2,28,2,no,no,yes,IP,two,feet,40,3.917864476,3
23,Reformulation,2,trial1,2,29,1,no,no,no,RS,one,fork,41,3.917864476,3
23,Reformulation,2,trial1,2,29,2,no,no,no,IS,one,woman,42,3.917864476,3
23,Reformulation,2,trial1,2,30,1,no,no,yes,IS,one,tooth,43,3.917864476,3
23,Reformulation,2,trial1,2,30,2,no,yes,yes,RP,two,cats,44,3.917864476,3
23,Reformulation,2,trial1,2,31,1,no,no,no,RS,one,turtle,45,3.917864476,3
23,Reformulation,2,trial1,2,31,2,no,no,yes,IP,two,mice,46,3.917864476,3
23,Reformulation,2,trial1,2,32,1,no,no,no,RP,two,forks,47,3.917864476,3
23,Reformulation,2,trial1,2,32,2,no,no,yes,IP,three,leaves,48,3.917864476,3
23,Reformulation,2,trial2,2,33,1,no,no,no,IS,one,man,49,3.917864476,3
23,Reformulation,2,trial2,2,33,2,no,no,no,IP,three,feet,50,3.917864476,3
23,Reformulation,2,trial2,2,34,1,no,no,no,RP,three,spoons,51,3.917864476,3
23,Reformulation,2,trial2,2,34,2,no,no,yes,IP,two,women,52,3.917864476,3
23,Reformulation,2,trial2,2,35,1,no,yes,no,RS,one,dog,53,3.917864476,3
23,Reformulation,2,trial2,2,35,2,no,no,no,RP,two,frogs,54,3.917864476,3
23,Reformulation,2,trial2,2,36,1,no,no,no,RS,one,cat,55,3.917864476,3
23,Reformulation,2,trial2,2,36,2,no,yes,yes,IP,two,men,56,3.917864476,3
23,Reformulation,2,trial2,2,37,1,no,no,no,RP,two,snakes,57,3.917864476,3
23,Reformulation,2,trial2,2,37,2,no,no,yes,IP,two,leaves,58,3.917864476,3
23,Reformulation,2,trial2,2,38,1,yes,yes,NA,IS,one,goose,59,3.917864476,3
23,Reformulation,2,trial2,2,38,2,no,no,yes,IP,three,mice,60,3.917864476,3
23,Reformulation,2,trial2,2,39,1,no,yes,yes,RP,two,dogs,61,3.917864476,3
23,Reformulation,2,trial2,2,39,2,no,no,yes,IP,three,snowmen,62,3.917864476,3
23,Reformulation,2,trial2,2,40,1,no,no,no,IS,one,mouse,63,3.917864476,3
23,Reformulation,2,trial2,2,40,2,no,no,no,RP,two,forks,64,3.917864476,3
23,Reformulation,2,trial2,2,41,1,no,no,no,RS,one,pig,65,3.917864476,3
23,Reformulation,2,trial2,2,41,2,no,no,yes,IP,three,teeth,66,3.917864476,3
23,Reformulation,2,trial2,2,42,1,no,no,no,RP,two,turtles,67,3.917864476,3
23,Reformulation,2,trial2,2,42,2,yes,no,yes,IP,two,geese,68,3.917864476,3
23,Reformulation,2,post,2,43,1,NA,no,no,RP,bye-bye,snakes,69,3.917864476,3
23,Reformulation,2,post,2,44,1,NA,no,yes,IP,bye-bye,geese,70,3.917864476,3
23,Reformulation,2,post,2,45,1,NA,no,yes,RP,bye-bye,forks,71,3.917864476,3
23,Reformulation,2,post,2,46,1,NA,yes,yes,IP,bye-bye,men,72,3.917864476,3
23,Reformulation,2,post,2,47,1,NA,no,no,RP,bye-bye,turtles,73,3.917864476,3
23,Reformulation,2,post,2,48,1,NA,no,yes,IP,bye-bye,mice,74,3.917864476,3
23,Reformulation,2,post,2,49,1,NA,no,yes,IP,bye-bye,women,75,3.917864476,3
23,Reformulation,2,post,2,50,1,NA,yes,yes,RP,bye-bye,dogs,76,3.917864476,3
23,Reformulation,2,post,2,51,1,NA,no,yes,IP,bye-bye,snowmen,77,3.917864476,3
23,Reformulation,2,post,2,52,1,NA,no,yes,IP,bye-bye,leaves,78,3.917864476,3
23,Reformulation,2,post,2,53,1,NA,no,yes,IP,bye-bye,teeth,79,3.917864476,3
23,Reformulation,2,post,2,54,1,NA,no,no,RP,bye-bye,cats,80,3.917864476,3
23,Reformulation,2,post,2,55,1,NA,no,no,IP,bye-bye,feet,81,3.917864476,3
24,Repetition,1,pre,2,1,1,NA,no,no,RP,hi,frogs,1,3.961670089,3
24,Repetition,1,pre,2,2,1,NA,no,no,RP,hi,pigs,2,3.961670089,3
24,Repetition,1,pre,2,3,1,NA,no,yes,IP,hi,snowmen,3,3.961670089,3
24,Repetition,1,pre,2,4,1,NA,no,no,IP,hi,teeth,4,3.961670089,3
24,Repetition,1,pre,2,5,1,NA,yes,NA,IP,hi,men,5,3.961670089,3
24,Repetition,1,pre,2,6,1,NA,no,no,RP,hi,dogs,6,3.961670089,3
24,Repetition,1,pre,2,7,1,NA,no,no,IP,hi,feet,7,3.961670089,3
24,Repetition,1,pre,2,8,1,NA,yes,NA,IP,hi,women,8,3.961670089,3
24,Repetition,1,pre,2,9,1,NA,no,yes,IP,hi,leaves,9,3.961670089,3
24,Repetition,1,pre,2,10,1,NA,no,no,RP,hi,turtles,10,3.961670089,3
24,Repetition,1,pre,2,11,1,NA,no,no,RP,hi,snakes,11,3.961670089,3
24,Repetition,1,pre,2,12,1,NA,no,no,RP,hi,forks,12,3.961670089,3
24,Repetition,1,pre,2,13,1,NA,yes,no,RP,hi,cats,13,3.961670089,3
24,Repetition,1,pre,2,14,1,NA,no,yes,IP,hi,geese,14,3.961670089,3
24,Repetition,1,pre,2,15,1,NA,no,no,RP,hi,spoons,15,3.961670089,3
24,Repetition,1,pre,2,16,1,NA,no,yes,IP,hi,mice,16,3.961670089,3
24,Repetition,1,trial1,2,17,1,no,no,no,RS,one,fork,17,3.961670089,3
24,Repetition,1,trial1,2,17,2,no,no,no,RP,two,cats,18,3.961670089,3
24,Repetition,1,trial1,2,18,1,no,no,no,RS,one,pig,19,3.961670089,3
24,Repetition,1,trial1,2,18,2,no,no,yes,IP,two,leaves,20,3.961670089,3
24,Repetition,1,trial1,2,19,1,no,no,no,IS,one,tooth,21,3.961670089,3
24,Repetition,1,trial1,2,19,2,no,no,no,RS,one,spoon,22,3.961670089,3
24,Repetition,1,trial1,2,20,1,no,no,no,RP,two,snakes,23,3.961670089,3
24,Repetition,1,trial1,2,20,2,no,no,yes,IP,three,geese,24,3.961670089,3
24,Repetition,1,trial1,2,21,1,no,no,yes,RP,two,frogs,25,3.961670089,3
24,Repetition,1,trial1,2,21,2,no,no,no,IP,two,teeth,26,3.961670089,3
24,Repetition,1,trial1,2,22,1,no,no,no,RS,one,snake,27,3.961670089,3
24,Repetition,1,trial1,2,22,2,no,no,no,RP,three,forks,28,3.961670089,3
24,Repetition,1,trial1,2,23,1,no,no,no,IS,one,man,29,3.961670089,3
24,Repetition,1,trial1,2,23,2,no,no,no,IP,three,mice,30,3.961670089,3
24,Repetition,1,trial1,2,24,1,no,no,no,RP,two,dogs,31,3.961670089,3
24,Repetition,1,trial1,2,24,2,no,no,yes,IP,two,snowmen,32,3.961670089,3
24,Repetition,1,trial1,2,25,1,no,no,no,RS,one,turtle,33,3.961670089,3
24,Repetition,1,trial1,2,25,2,no,no,no,IS,one,goose,34,3.961670089,3
24,Repetition,1,trial1,2,26,1,no,no,no,IS,one,woman,35,3.961670089,3
24,Repetition,1,trial1,2,26,2,no,no,no,RP,two,spoons,36,3.961670089,3
24,Repetition,1,trial1,2,27,1,no,no,no,IS,one,leaf,37,3.961670089,3
24,Repetition,1,trial1,2,27,2,no,no,no,IP,three,feet,38,3.961670089,3
24,Repetition,1,trial1,2,28,1,no,no,no,RS,one,cat,39,3.961670089,3
24,Repetition,1,trial1,2,28,2,no,no,no,IS,one,mouse,40,3.961670089,3
24,Repetition,1,trial1,2,29,1,no,no,no,IS,one,snowman,41,3.961670089,3
24,Repetition,1,trial1,2,29,2,no,no,no,RP,three,pigs,42,3.961670089,3
24,Repetition,1,trial1,2,30,1,no,no,no,RS,one,frog,43,3.961670089,3
24,Repetition,1,trial1,2,30,2,no,no,no,IP,two,women,44,3.961670089,3
24,Repetition,1,trial1,2,31,1,no,no,no,RP,three,turtles,45,3.961670089,3
24,Repetition,1,trial1,2,31,2,no,no,yes,IP,two,men,46,3.961670089,3
24,Repetition,1,trial1,2,32,1,no,no,no,RS,one,dog,47,3.961670089,3
24,Repetition,1,trial1,2,32,2,no,no,no,IS,one,foot,48,3.961670089,3
24,Repetition,1,trial2,2,33,1,no,no,no,RP,two,spoons,49,3.961670089,3
24,Repetition,1,trial2,2,33,2,no,no,no,IP,two,teeth,50,3.961670089,3
24,Repetition,1,trial2,2,34,1,no,no,no,RS,one,frog,51,3.961670089,3
24,Repetition,1,trial2,2,34,2,no,no,no,IP,three,geese,52,3.961670089,3
24,Repetition,1,trial2,2,35,1,no,no,no,RS,one,dog,53,3.961670089,3
24,Repetition,1,trial2,2,35,2,no,no,no,RP,two,pigs,54,3.961670089,3
24,Repetition,1,trial2,2,36,1,no,no,no,RP,three,frogs,55,3.961670089,3
24,Repetition,1,trial2,2,36,2,no,no,no,IP,two,men,56,3.961670089,3
24,Repetition,1,trial2,2,37,1,no,no,no,IS,one,goose,57,3.961670089,3
24,Repetition,1,trial2,2,37,2,no,no,yes,IP,three,snowmen,58,3.961670089,3
24,Repetition,1,trial2,2,38,1,no,no,no,RP,two,turtles,59,3.961670089,3
24,Repetition,1,trial2,2,38,2,no,no,no,IP,three,women,60,3.961670089,3
24,Repetition,1,trial2,2,39,1,no,no,no,IS,one,man,61,3.961670089,3
24,Repetition,1,trial2,2,39,2,no,no,yes,IP,two,leaves,62,3.961670089,3
24,Repetition,1,trial2,2,40,1,no,no,no,IS,one,leaf,63,3.961670089,3
24,Repetition,1,trial2,2,40,2,no,no,no,RP,three,snakes,64,3.961670089,3
24,Repetition,1,trial2,2,41,1,no,no,no,RS,one,spoon,65,3.961670089,3
24,Repetition,1,trial2,2,41,2,no,no,no,IP,two,mice,66,3.961670089,3
24,Repetition,1,trial2,2,42,1,no,no,no,RP,two,cats,67,3.961670089,3
24,Repetition,1,trial2,2,42,2,no,no,no,IP,two,feet,68,3.961670089,3
24,Repetition,1,post,2,43,1,NA,no,no,RP,bye-bye,forks,69,3.961670089,3
24,Repetition,1,post,2,44,1,NA,no,yes,IP,bye-bye,snowmen,70,3.961670089,3
24,Repetition,1,post,2,45,1,NA,no,yes,IP,bye-bye,geese,71,3.961670089,3
24,Repetition,1,post,2,46,1,NA,yes,no,RP,bye-bye,dogs,72,3.961670089,3
24,Repetition,1,post,2,47,1,NA,no,no,IP,bye-bye,men,73,3.961670089,3
24,Repetition,1,post,2,48,1,NA,no,no,RP,bye-bye,turtles,74,3.961670089,3
24,Repetition,1,post,2,49,1,NA,no,no,IP,bye-bye,women,75,3.961670089,3
24,Repetition,1,post,2,50,1,NA,no,no,IP,bye-bye,mice,76,3.961670089,3
24,Repetition,1,post,2,51,1,NA,yes,no,RP,bye-bye,cats,77,3.961670089,3
24,Repetition,1,post,2,52,1,NA,no,no,IP,bye-bye,feet,78,3.961670089,3
24,Repetition,1,post,2,53,1,NA,no,no,RP,bye-bye,snakes,79,3.961670089,3
24,Repetition,1,post,2,54,1,NA,no,yes,IP,bye-bye,leaves,80,3.961670089,3
24,Repetition,1,post,2,55,1,NA,no,no,IP,bye-bye,teeth,81,3.961670089,3
25,Reformulation,2,pre,2,1,1,NA,no,no,RP,hi,pigs,1,3.660506502,3
25,Reformulation,2,pre,2,2,1,NA,no,yes,IP,hi,leaves,2,3.660506502,3
25,Reformulation,2,pre,2,3,1,NA,no,yes,IP,hi,teeth,3,3.660506502,3
25,Reformulation,2,pre,2,4,1,NA,yes,no,RP,hi,dogs,4,3.660506502,3
25,Reformulation,2,pre,2,5,1,NA,no,no,IP,hi,feet,5,3.660506502,3
25,Reformulation,2,pre,2,6,1,NA,no,yes,IP,hi,snowmen,6,3.660506502,3
25,Reformulation,2,pre,2,7,1,NA,no,no,RP,hi,forks,7,3.660506502,3
25,Reformulation,2,pre,2,8,1,NA,no,no,RP,hi,frogs,8,3.660506502,3
25,Reformulation,2,pre,2,9,1,NA,no,yes,IP,hi,geese,9,3.660506502,3
25,Reformulation,2,pre,2,10,1,NA,no,no,IP,hi,women,10,3.660506502,3
25,Reformulation,2,pre,2,11,1,NA,no,no,RP,hi,spoons,11,3.660506502,3
25,Reformulation,2,pre,2,12,1,NA,no,yes,IP,hi,men,12,3.660506502,3
25,Reformulation,2,pre,2,13,1,NA,no,no,RP,hi,turtles,13,3.660506502,3
25,Reformulation,2,pre,2,14,1,NA,no,yes,IP,hi,mice,14,3.660506502,3
25,Reformulation,2,pre,2,15,1,NA,no,no,RP,hi,snakes,15,3.660506502,3
25,Reformulation,2,pre,2,16,1,NA,no,no,RP,hi,cats,16,3.660506502,3
25,Reformulation,2,trial1,2,17,1,no,no,no,RS,one,mouse,17,3.660506502,3
25,Reformulation,2,trial1,2,17,2,no,no,no,RP,three,snakes,18,3.660506502,3
25,Reformulation,2,trial1,2,18,1,no,no,no,IS,one,leaf,19,3.660506502,3
25,Reformulation,2,trial1,2,18,2,no,no,yes,IP,two,geese,20,3.660506502,3
25,Reformulation,2,trial1,2,19,1,no,no,no,RS,one,pig,21,3.660506502,3
25,Reformulation,2,trial1,2,19,2,no,no,no,IS,one,man,22,3.660506502,3
25,Reformulation,2,trial1,2,20,1,no,no,no,RS,one,dog,23,3.660506502,3
25,Reformulation,2,trial1,2,20,2,no,no,no,RP,three,pigs,24,3.660506502,3
25,Reformulation,2,trial1,2,21,1,no,no,no,IS,one,goose,25,3.660506502,3
25,Reformulation,2,trial1,2,21,2,no,no,yes,IP,three,women,26,3.660506502,3
25,Reformulation,2,trial1,2,22,1,no,no,no,RS,one,frog,27,3.660506502,3
25,Reformulation,2,trial1,2,22,2,no,no,no,IS,one,foot,28,3.660506502,3
25,Reformulation,2,trial1,2,23,1,no,no,no,RS,one,spoon,29,3.660506502,3
25,Reformulation,2,trial1,2,23,2,no,no,no,RP,three,turtles,30,3.660506502,3
25,Reformulation,2,trial1,2,24,1,no,no,no,RS,one,snake,31,3.660506502,3
25,Reformulation,2,trial1,2,24,2,no,no,yes,IP,two,snowmen,32,3.660506502,3
25,Reformulation,2,trial1,2,25,1,no,no,no,RP,two,frogs,33,3.660506502,3
25,Reformulation,2,trial1,2,25,2,no,no,yes,IP,two,men,34,3.660506502,3
25,Reformulation,2,trial1,2,26,1,no,no,no,RP,three,spoons,35,3.660506502,3
25,Reformulation,2,trial1,2,26,2,no,no,yes,IP,two,teeth,36,3.660506502,3
25,Reformulation,2,trial1,2,27,1,no,no,no,RS,one,cat,37,3.660506502,3
25,Reformulation,2,trial1,2,27,2,no,no,no,IS,one,snowman,38,3.660506502,3
25,Reformulation,2,trial1,2,28,1,no,no,no,RP,two,dogs,39,3.660506502,3
25,Reformulation,2,trial1,2,28,2,no,no,no,IP,two,feet,40,3.660506502,3
25,Reformulation,2,trial1,2,29,1,no,no,no,RS,one,fork,41,3.660506502,3
25,Reformulation,2,trial1,2,29,2,no,no,no,IS,one,woman,42,3.660506502,3
25,Reformulation,2,trial1,2,30,1,no,no,no,IS,one,tooth,43,3.660506502,3
25,Reformulation,2,trial1,2,30,2,no,no,no,RP,two,cats,44,3.660506502,3
25,Reformulation,2,trial1,2,31,1,no,no,no,RS,one,turtle,45,3.660506502,3
25,Reformulation,2,trial1,2,31,2,no,no,yes,IP,two,mice,46,3.660506502,3
25,Reformulation,2,trial1,2,32,1,no,no,no,RP,two,forks,47,3.660506502,3
25,Reformulation,2,trial1,2,32,2,no,no,yes,IP,three,leaves,48,3.660506502,3
25,Reformulation,2,trial2,2,33,1,no,no,no,IS,one,man,49,3.660506502,3
25,Reformulation,2,trial2,2,33,2,no,no,no,IP,three,feet,50,3.660506502,3
25,Reformulation,2,trial2,2,34,1,no,no,no,RP,three,spoons,51,3.660506502,3
25,Reformulation,2,trial2,2,34,2,no,no,yes,IP,two,women,52,3.660506502,3
25,Reformulation,2,trial2,2,35,1,no,no,no,RS,one,dog,53,3.660506502,3
25,Reformulation,2,trial2,2,35,2,no,no,no,RP,two,frogs,54,3.660506502,3
25,Reformulation,2,trial2,2,36,1,no,no,no,RS,one,cat,55,3.660506502,3
25,Reformulation,2,trial2,2,36,2,no,no,yes,IP,two,men,56,3.660506502,3
25,Reformulation,2,trial2,2,37,1,no,no,no,RP,two,snakes,57,3.660506502,3
25,Reformulation,2,trial2,2,37,2,no,no,yes,IP,two,leaves,58,3.660506502,3
25,Reformulation,2,trial2,2,38,1,no,no,no,IS,one,goose,59,3.660506502,3
25,Reformulation,2,trial2,2,38,2,no,no,yes,IP,three,mice,60,3.660506502,3
25,Reformulation,2,trial2,2,39,1,no,no,no,RP,two,dogs,61,3.660506502,3
25,Reformulation,2,trial2,2,39,2,no,no,yes,IP,three,snowmen,62,3.660506502,3
25,Reformulation,2,trial2,2,40,1,no,no,no,IS,one,mouse,63,3.660506502,3
25,Reformulation,2,trial2,2,40,2,no,no,no,RP,two,forks,64,3.660506502,3
25,Reformulation,2,trial2,2,41,1,no,no,no,RS,one,pig,65,3.660506502,3
25,Reformulation,2,trial2,2,41,2,no,no,yes,IP,three,teeth,66,3.660506502,3
25,Reformulation,2,trial2,2,42,1,no,no,no,RP,two,turtles,67,3.660506502,3
25,Reformulation,2,trial2,2,42,2,no,no,yes,IP,two,geese,68,3.660506502,3
25,Reformulation,2,post,2,43,1,NA,no,no,RP,bye-bye,snakes,69,3.660506502,3
25,Reformulation,2,post,2,44,1,NA,no,yes,IP,bye-bye,geese,70,3.660506502,3
25,Reformulation,2,post,2,45,1,NA,no,no,RP,bye-bye,forks,71,3.660506502,3
25,Reformulation,2,post,2,46,1,NA,no,yes,IP,bye-bye,men,72,3.660506502,3
25,Reformulation,2,post,2,47,1,NA,no,no,RP,bye-bye,turtles,73,3.660506502,3
25,Reformulation,2,post,2,48,1,NA,no,yes,IP,bye-bye,mice,74,3.660506502,3
25,Reformulation,2,post,2,49,1,NA,no,no,IP,bye-bye,women,75,3.660506502,3
25,Reformulation,2,post,2,50,1,NA,no,no,RP,bye-bye,dogs,76,3.660506502,3
25,Reformulation,2,post,2,51,1,NA,no,yes,IP,bye-bye,snowmen,77,3.660506502,3
25,Reformulation,2,post,2,52,1,NA,no,yes,IP,bye-bye,leaves,78,3.660506502,3
25,Reformulation,2,post,2,53,1,NA,no,yes,IP,bye-bye,teeth,79,3.660506502,3
25,Reformulation,2,post,2,54,1,NA,no,no,RP,bye-bye,cats,80,3.660506502,3
25,Reformulation,2,post,2,55,1,NA,no,yes,IP,bye-bye,feet,81,3.660506502,3
27,Repetition,2,pre,2,1,1,NA,no,yes,RP,hi,pigs,1,3.764544832,3
27,Repetition,2,pre,2,2,1,NA,no,yes,IP,hi,leaves,2,3.764544832,3
27,Repetition,2,pre,2,3,1,NA,yes,NA,IP,hi,teeth,3,3.764544832,3
27,Repetition,2,pre,2,4,1,NA,yes,NA,RP,hi,dogs,4,3.764544832,3
27,Repetition,2,pre,2,5,1,NA,no,no,IP,hi,feet,5,3.764544832,3
27,Repetition,2,pre,2,6,1,NA,no,yes,IP,hi,snowmen,6,3.764544832,3
27,Repetition,2,pre,2,7,1,NA,no,yes,RP,hi,forks,7,3.764544832,3
27,Repetition,2,pre,2,8,1,NA,no,yes,RP,hi,frogs,8,3.764544832,3
27,Repetition,2,pre,2,9,1,NA,no,yes,IP,hi,geese,9,3.764544832,3
27,Repetition,2,pre,2,10,1,NA,yes,NA,IP,hi,women,10,3.764544832,3
27,Repetition,2,pre,2,11,1,NA,no,yes,RP,hi,spoons,11,3.764544832,3
27,Repetition,2,pre,2,12,1,NA,yes,NA,IP,hi,men,12,3.764544832,3
27,Repetition,2,pre,2,13,1,NA,no,no,RP,hi,turtles,13,3.764544832,3
27,Repetition,2,pre,2,14,1,NA,no,yes,IP,hi,mice,14,3.764544832,3
27,Repetition,2,pre,2,15,1,NA,no,no,RP,hi,snakes,15,3.764544832,3
27,Repetition,2,pre,2,16,1,NA,no,yes,RP,hi,cats,16,3.764544832,3
27,Repetition,2,trial1,2,17,1,yes,no,no,RS,one,mouse,17,3.764544832,3
27,Repetition,2,trial1,2,17,2,yes,no,no,RP,three,snakes,18,3.764544832,3
27,Repetition,2,trial1,2,18,1,yes,no,no,IS,one,leaf,19,3.764544832,3
27,Repetition,2,trial1,2,18,2,yes,no,yes,IP,two,geese,20,3.764544832,3
27,Repetition,2,trial1,2,19,1,yes,no,no,RS,one,pig,21,3.764544832,3
27,Repetition,2,trial1,2,19,2,yes,no,no,IS,one,man,22,3.764544832,3
27,Repetition,2,trial1,2,20,1,yes,no,no,RS,one,dog,23,3.764544832,3
27,Repetition,2,trial1,2,20,2,yes,no,no,RP,three,pigs,24,3.764544832,3
27,Repetition,2,trial1,2,21,1,yes,no,no,IS,one,goose,25,3.764544832,3
27,Repetition,2,trial1,2,21,2,yes,yes,no,IP,three,women,26,3.764544832,3
27,Repetition,2,trial1,2,22,1,yes,no,no,RS,one,frog,27,3.764544832,3
27,Repetition,2,trial1,2,22,2,yes,no,no,IS,one,foot,28,3.764544832,3
27,Repetition,2,trial1,2,23,1,yes,no,no,RS,one,spoon,29,3.764544832,3
27,Repetition,2,trial1,2,23,2,yes,no,no,RP,three,turtles,30,3.764544832,3
27,Repetition,2,trial1,2,24,1,yes,no,no,RS,one,snake,31,3.764544832,3
27,Repetition,2,trial1,2,24,2,yes,no,yes,IP,two,snowmen,32,3.764544832,3
27,Repetition,2,trial1,2,25,1,yes,yes,NA,RP,two,frogs,33,3.764544832,3
27,Repetition,2,trial1,2,25,2,yes,no,no,IP,two,men,34,3.764544832,3
27,Repetition,2,trial1,2,26,1,yes,no,no,RP,three,spoons,35,3.764544832,3
27,Repetition,2,trial1,2,26,2,yes,no,no,IP,two,teeth,36,3.764544832,3
27,Repetition,2,trial1,2,27,1,yes,no,no,RS,one,cat,37,3.764544832,3
27,Repetition,2,trial1,2,27,2,yes,no,no,IS,one,snowman,38,3.764544832,3
27,Repetition,2,trial1,2,28,1,yes,no,no,RP,two,dogs,39,3.764544832,3
27,Repetition,2,trial1,2,28,2,yes,no,no,IP,two,feet,40,3.764544832,3
27,Repetition,2,trial1,2,29,1,yes,no,no,RS,one,fork,41,3.764544832,3
27,Repetition,2,trial1,2,29,2,yes,no,no,IS,one,woman,42,3.764544832,3
27,Repetition,2,trial1,2,30,1,no,no,no,IS,one,tooth,43,3.764544832,3
27,Repetition,2,trial1,2,30,2,no,no,no,RP,two,cats,44,3.764544832,3
27,Repetition,2,trial1,2,31,1,yes,no,no,RS,one,turtle,45,3.764544832,3
27,Repetition,2,trial1,2,31,2,yes,no,no,IP,two,mice,46,3.764544832,3
27,Repetition,2,trial1,2,32,1,no,no,no,RP,two,forks,47,3.764544832,3
27,Repetition,2,trial1,2,32,2,yes,no,no,IP,three,leaves,48,3.764544832,3
27,Repetition,2,trial2,2,33,1,yes,no,no,IS,one,man,49,3.764544832,3
27,Repetition,2,trial2,2,33,2,yes,no,no,IP,three,feet,50,3.764544832,3
27,Repetition,2,trial2,2,34,1,yes,no,no,RP,three,spoons,51,3.764544832,3
27,Repetition,2,trial2,2,34,2,no,no,no,IP,two,women,52,3.764544832,3
27,Repetition,2,trial2,2,35,1,yes,no,no,RS,one,dog,53,3.764544832,3
27,Repetition,2,trial2,2,35,2,yes,yes,no,RP,two,frogs,54,3.764544832,3
27,Repetition,2,trial2,2,36,1,yes,no,no,RS,one,cat,55,3.764544832,3
27,Repetition,2,trial2,2,36,2,yes,no,no,IP,two,men,56,3.764544832,3
27,Repetition,2,trial2,2,37,1,yes,no,no,RP,two,snakes,57,3.764544832,3
27,Repetition,2,trial2,2,37,2,yes,no,yes,IP,two,leaves,58,3.764544832,3
27,Repetition,2,trial2,2,38,1,yes,no,no,IS,one,goose,59,3.764544832,3
27,Repetition,2,trial2,2,38,2,yes,no,no,IP,three,mice,60,3.764544832,3
27,Repetition,2,trial2,2,39,1,yes,no,no,RP,two,dogs,61,3.764544832,3
27,Repetition,2,trial2,2,39,2,yes,no,yes,IP,three,snowmen,62,3.764544832,3
27,Repetition,2,trial2,2,40,1,yes,no,no,IS,one,mouse,63,3.764544832,3
27,Repetition,2,trial2,2,40,2,yes,no,no,RP,two,forks,64,3.764544832,3
27,Repetition,2,trial2,2,41,1,yes,no,no,RS,one,pig,65,3.764544832,3
27,Repetition,2,trial2,2,41,2,yes,no,no,IP,three,teeth,66,3.764544832,3
27,Repetition,2,trial2,2,42,1,yes,no,no,RP,two,turtles,67,3.764544832,3
27,Repetition,2,trial2,2,42,2,yes,no,yes,IP,two,geese,68,3.764544832,3
27,Repetition,2,post,2,43,1,NA,no,no,RP,bye-bye,snakes,69,3.764544832,3
27,Repetition,2,post,2,44,1,NA,yes,NA,IP,bye-bye,geese,70,3.764544832,3
27,Repetition,2,post,2,45,1,NA,no,no,RP,bye-bye,forks,71,3.764544832,3
27,Repetition,2,post,2,46,1,NA,no,yes,IP,bye-bye,men,72,3.764544832,3
27,Repetition,2,post,2,47,1,NA,no,no,RP,bye-bye,turtles,73,3.764544832,3
27,Repetition,2,post,2,48,1,NA,no,no,IP,bye-bye,mice,74,3.764544832,3
27,Repetition,2,post,2,49,1,NA,yes,yes,IP,bye-bye,women,75,3.764544832,3
27,Repetition,2,post,2,50,1,NA,no,no,RP,bye-bye,dogs,76,3.764544832,3
27,Repetition,2,post,2,51,1,NA,no,yes,IP,bye-bye,snowmen,77,3.764544832,3
27,Repetition,2,post,2,52,1,NA,no,yes,IP,bye-bye,leaves,78,3.764544832,3
27,Repetition,2,post,2,53,1,NA,no,no,IP,bye-bye,teeth,79,3.764544832,3
27,Repetition,2,post,2,54,1,NA,no,no,RP,bye-bye,cats,80,3.764544832,3
27,Repetition,2,post,2,55,1,NA,no,no,IP,bye-bye,feet,81,3.764544832,3
28,Reformulation,2,pre,2,1,1,NA,no,yes,RP,hi,pigs,1,3.189596167,3
28,Reformulation,2,pre,2,2,1,NA,no,yes,IP,hi,leaves,2,3.189596167,3
28,Reformulation,2,pre,2,3,1,NA,no,yes,IP,hi,teeth,3,3.189596167,3
28,Reformulation,2,pre,2,4,1,NA,no,no,RP,hi,dogs,4,3.189596167,3
28,Reformulation,2,pre,2,5,1,NA,no,no,IP,hi,feet,5,3.189596167,3
28,Reformulation,2,pre,2,6,1,NA,no,yes,IP,hi,snowmen,6,3.189596167,3
28,Reformulation,2,pre,2,7,1,NA,no,no,RP,hi,forks,7,3.189596167,3
28,Reformulation,2,pre,2,8,1,NA,no,no,RP,hi,frogs,8,3.189596167,3
28,Reformulation,2,pre,2,9,1,NA,no,yes,IP,hi,geese,9,3.189596167,3
28,Reformulation,2,pre,2,10,1,NA,no,no,IP,hi,women,10,3.189596167,3
28,Reformulation,2,pre,2,11,1,NA,no,no,RP,hi,spoons,11,3.189596167,3
28,Reformulation,2,pre,2,12,1,NA,yes,no,IP,hi,men,12,3.189596167,3
28,Reformulation,2,pre,2,13,1,NA,no,no,RP,hi,turtles,13,3.189596167,3
28,Reformulation,2,pre,2,14,1,NA,no,yes,IP,hi,mice,14,3.189596167,3
28,Reformulation,2,pre,2,15,1,NA,no,no,RP,hi,snakes,15,3.189596167,3
28,Reformulation,2,pre,2,16,1,NA,no,no,RP,hi,cats,16,3.189596167,3
28,Reformulation,2,trial1,2,17,1,no,no,no,RS,one,mouse,17,3.189596167,3
28,Reformulation,2,trial1,2,17,2,yes,no,no,RP,three,snakes,18,3.189596167,3
28,Reformulation,2,trial1,2,18,1,yes,no,NA,IS,one,leaf,19,3.189596167,3
28,Reformulation,2,trial1,2,18,2,no,no,yes,IP,two,geese,20,3.189596167,3
