"","Subject","Order","Group","Condition","Section","Num_Error","Coder","trial","num","Lex_Error","Plural_Error","Type","Target","row","Age_Y","Age_Group"
"1919","87",1,"B","Repetition","pre","no",1,29,"1","no","yes","IP","children",29,4.26,"4"
"1920","87",1,"B","Reformulation","pre","no",1,30,"1","no","yes","IP","snowmen",30,4.26,"4"
"1921","87",1,"B","NA","pre","no",1,31,"1","no","no","RP","snakes",31,4.26,"4"
"1922","87",1,"B","NA","pre","no",1,32,"1","no","no","RP","pigs",32,4.26,"4"
"1923","87",1,"B","NA","pre","no",1,33,"1","no","no","RP","forks",33,4.26,"4"
"1924","87",1,"B","NA","pre","no",1,34,"1","no","no","RP","turtles",34,4.26,"4"
"1925","87",1,"B","NA","pre","no",1,35,"1","no","no","RP","spoons",35,4.26,"4"
"1926","87",1,"B","Repetition","pre","no",1,36,"1","no","yes","IP","geese",36,4.26,"4"
"1927","87",1,"B","Reformulation","pre","no",1,37,"1","no","no","IP","teeth",37,4.26,"4"
"1928","87",1,"B","Reformulation","trial1","NA",1,38,"1","no","no","RP","cats",38,4.26,"4"
"1929","87",1,"B","Reformulation","trial1","NA",1,38,"2","no","no","IP","feet",39,4.26,"4"
"1930","87",1,"B","Reformulation","trial1","NA",1,39,"1","no","no","RP","spoons",40,4.26,"4"
"1931","87",1,"B","Reformulation","trial1","NA",1,39,"2","no","yes","IP","mice",41,4.26,"4"
"1932","87",1,"B","Repetition","trial1","NA",1,40,"1","no","no","RP","apples",42,4.26,"4"
"1933","87",1,"B","Repetition","trial1","NA",1,40,"2","no","no","RP","cars",43,4.26,"4"
"1934","87",1,"B","Repetition","trial1","NA",1,41,"1","no","no","RP","pigs",44,4.26,"4"
"1935","87",1,"B","Repetition","trial1","NA",1,41,"2","no","yes","IP","children",45,4.26,"4"
"1936","87",1,"B","Repetition","trial1","NA",1,42,"1","no","no","RP","snakes",46,4.26,"4"
"1937","87",1,"B","Repetition","trial1","NA",1,42,"2","no","yes","IP","men",47,4.26,"4"
"1938","87",1,"B","Reformulation","trial1","NA",1,43,"1","no","no","RP","turtles",48,4.26,"4"
"1939","87",1,"B","Reformulation","trial1","NA",1,43,"2","no","yes","IP","snowmen",49,4.26,"4"
"1940","87",1,"B","Reformulation","trial1","NA",1,44,"1","no","no","RP","trees",50,4.26,"4"
"1941","87",1,"B","Reformulation","trial1","NA",1,44,"2","no","no","RP","books",51,4.26,"4"
"1942","87",1,"B","Repetition","trial1","NA",1,45,"1","no","no","RP","frogs",52,4.26,"4"
"1943","87",1,"B","Repetition","trial1","NA",1,45,"2","no","no","IP","women",53,4.26,"4"
"1944","87",1,"B","Reformulation","trial1","NA",1,46,"1","no","no","RP","forks",54,4.26,"4"
"1945","87",1,"B","Reformulation","trial1","NA",1,46,"2","no","no","IP","teeth",55,4.26,"4"
"1946","87",1,"B","Repetition","trial1","NA",1,47,"1","no","no","RP","dogs",56,4.26,"4"
"1947","87",1,"B","Repetition","trial1","NA",1,47,"2","no","yes","IP","geese",57,4.26,"4"
"1948","87",1,"B","Repetition","trial2","NA",1,48,"1","no","no","RP","dogs",58,4.26,"4"
"1949","87",1,"B","Repetition","trial2","NA",1,48,"2","yes","no","IP","children",59,4.26,"4"
"1950","87",1,"B","Reformulation","trial2","NA",1,49,"1","no","no","RP","pigs",60,4.26,"4"
"1951","87",1,"B","Reformulation","trial2","NA",1,49,"2","no","no","IP","teeth",61,4.26,"4"
"1952","87",1,"B","Reformulation","trial2","NA",1,50,"1","no","no","RP","frogs",62,4.26,"4"
"1953","87",1,"B","Reformulation","trial2","NA",1,50,"2","no","yes","IP","mice",63,4.26,"4"
"1954","87",1,"B","Repetition","trial2","NA",1,51,"1","no","no","RP","books",64,4.26,"4"
"1955","87",1,"B","Repetition","trial2","NA",1,51,"2","no","no","RP","cars",65,4.26,"4"
"1956","87",1,"B","Repetition","trial2","NA",1,52,"1","no","no","RP","cats",66,4.26,"4"
"1957","87",1,"B","Repetition","trial2","NA",1,52,"2","no","no","IP","women",67,4.26,"4"
"1958","87",1,"B","Reformulation","trial2","NA",1,53,"1","no","no","RP","snakes",68,4.26,"4"
"1959","87",1,"B","Reformulation","trial2","NA",1,53,"2","yes","no","IP","feet",69,4.26,"4"
"1960","87",1,"B","Reformulation","trial2","NA",1,54,"1","no","no","RP","apples",70,4.26,"4"
"1961","87",1,"B","Reformulation","trial2","NA",1,54,"2","no","no","RP","shoes",71,4.26,"4"
"1962","87",1,"B","Repetition","trial2","NA",1,55,"1","yes","yes","RP","forks",72,4.26,"4"
"1963","87",1,"B","Repetition","trial2","NA",1,55,"2","no","yes","IP","men",73,4.26,"4"
"1964","87",1,"B","Reformulation","trial2","NA",1,56,"1","no","no","RP","turtles",74,4.26,"4"
"1965","87",1,"B","Reformulation","trial2","NA",1,56,"2","no","no","IP","snowmen",75,4.26,"4"
"1966","87",1,"B","Repetition","trial2","NA",1,57,"1","no","no","RP","spoons",76,4.26,"4"
"1967","87",1,"B","Repetition","trial2","NA",1,57,"2","no","yes","IP","geese",77,4.26,"4"
"1968","87",1,"B","NA","post","no",1,58,"1","no","no","RP","snakes",78,4.26,"4"
"1969","87",1,"B","Repetition","post","no",1,59,"1","yes","no","IP","children",79,4.26,"4"
"1970","87",1,"B","Reformulation","post","no",1,60,"1","yes","no","IP","feet",80,4.26,"4"
"1971","87",1,"B","NA","post","no",1,61,"1","no","no","RP","cats",81,4.26,"4"
"1972","87",1,"B","Repetition","post","no",1,62,"1","no","yes","IP","women",82,4.26,"4"
"1973","87",1,"B","NA","post","no",1,63,"1","no","no","RP","dogs",83,4.26,"4"
"1974","87",1,"B","Reformulation","post","no",1,64,"1","no","yes","RP","mice",84,4.26,"4"
"1975","87",1,"B","Reformulation","post","no",1,65,"1","no","yes","IP","snowmen",85,4.26,"4"
"1976","87",1,"B","NA","post","no",1,66,"1","no","no","RP","pigs",86,4.26,"4"
"1977","87",1,"B","Repetition","post","no",1,67,"1","no","yes","IP","geese",87,4.26,"4"
"1978","87",1,"B","Reformulation","post","no",1,68,"1","no","no","IP","teeth",88,4.26,"4"
"1979","87",1,"B","NA","post","no",1,69,"1","no","no","RP","spoons",89,4.26,"4"
"1980","87",1,"B","Repetition","post","no",1,70,"1","yes","no","IP","men",90,4.26,"4"
"1981","88",2,"B","NA","singular","NA",1,1,"1","no","no","RS","snake",1,3.09,"3"
"1982","88",2,"B","NA","singular","NA",1,2,"1","no","no","RS","car",2,3.09,"3"
"1983","88",2,"B","NA","singular","NA",1,3,"1","no","no","IS","foot",3,3.09,"3"
"1984","88",2,"B","NA","singular","NA",1,4,"1","no","no","IS","woman",4,3.09,"3"
"1985","88",2,"B","NA","singular","NA",1,5,"1","no","no","RS","cat",5,3.09,"3"
"1986","88",2,"B","NA","singular","NA",1,6,"1","no","no","RS","book",6,3.09,"3"
"1987","88",2,"B","NA","singular","NA",1,7,"1","no","no","RS","spoon",7,3.09,"3"
"1988","88",2,"B","NA","singular","NA",1,8,"1","no","no","IS","mouse",8,3.09,"3"
"1989","88",2,"B","NA","singular","NA",1,9,"1","no","no","RS","man",9,3.09,"3"
"1990","88",2,"B","NA","singular","NA",1,10,"1","no","no","IS","tooth",10,3.09,"3"
"1991","88",2,"B","NA","singular","NA",1,11,"1","no","no","RS","fork",11,3.09,"3"
"1992","88",2,"B","NA","singular","NA",1,12,"1","no","no","RS","pig",12,3.09,"3"
"1993","88",2,"B","NA","singular","NA",1,13,"1","no","no","IS","goose",13,3.09,"3"
"1994","88",2,"B","NA","singular","NA",1,14,"1","no","no","RS","dog",14,3.09,"3"
"1995","88",2,"B","NA","singular","NA",1,15,"1","no","no","RS","turtle",15,3.09,"3"
"1996","88",2,"B","NA","singular","NA",1,16,"1","no","no","RS","shoe",16,3.09,"3"
"1997","88",2,"B","NA","singular","NA",1,17,"1","no","no","RS","frog",17,3.09,"3"
"1998","88",2,"B","NA","singular","NA",1,18,"1","no","no","RS","tree",18,3.09,"3"
"1999","88",2,"B","NA","singular","NA",1,19,"1","no","no","RS","apple",19,3.09,"3"
"2000","88",2,"B","NA","singular","NA",1,20,"1","no","no","IS","child",20,3.09,"3"
"2001","88",2,"B","NA","singular","NA",1,21,"1","no","no","IS","snowman",21,3.09,"3"
"2002","88",2,"B","NA","pre","no",1,22,"1","no","no","RP","spoons",22,3.09,"3"
"2003","88",2,"B","Repetition","pre","no",1,23,"1","no","no","IP","geese",23,3.09,"3"
"2004","88",2,"B","NA","pre","no",1,24,"1","no","no","RP","frogs",24,3.09,"3"
"2005","88",2,"B","Reformulation","pre","no",1,25,"1","no","no","IP","teeth",25,3.09,"3"
"2006","88",2,"B","NA","pre","no",1,26,"1","no","no","RP","turtles",26,3.09,"3"
"2007","88",2,"B","NA","pre","no",1,27,"1","no","no","RP","pigs",27,3.09,"3"
"2008","88",2,"B","Repetition","pre","no",1,28,"1","no","yes","IP","women",28,3.09,"3"
"2009","88",2,"B","NA","pre","no",1,29,"1","yes","no","RP","dogs",29,3.09,"3"
"2010","88",2,"B","NA","pre","no",1,30,"1","no","no","RP","snakes",30,3.09,"3"
"2011","88",2,"B","NA","pre","no",1,31,"1","no","no","RP","forks",31,3.09,"3"
"2012","88",2,"B","Reformulation","pre","no",1,32,"1","no","yes","IP","mice",32,3.09,"3"
"2013","88",2,"B","Reformulation","pre","no",1,33,"1","no","yes","IP","snowmen",33,3.09,"3"
"2014","88",2,"B","Reformulation","pre","no",1,34,"1","no","no","IP","feet",34,3.09,"3"
"2015","88",2,"B","Repetition","pre","no",1,35,"1","no","yes","IP","men",35,3.09,"3"
"2016","88",2,"B","NA","pre","no",1,36,"1","no","no","RP","cats",36,3.09,"3"
"2017","88",2,"B","Repetition","pre","no",1,37,"1","no","yes","IP","children",37,3.09,"3"
"2018","88",2,"B","Reformulation","trial1","NA",1,38,"1","no","no","RP","dogs",38,3.09,"3"
"2019","88",2,"B","Reformulation","trial1","NA",1,38,"2","no","yes","IP","mice",39,3.09,"3"
"2020","88",2,"B","Reformulation","trial1","NA",1,39,"1","no","yes","RP","cats",40,3.09,"3"
"2021","88",2,"B","Reformulation","trial1","NA",1,39,"2","no","no","IP","feet",41,3.09,"3"
"2022","88",2,"B","Repetition","trial1","NA",1,40,"1","no","no","RP","spoons",42,3.09,"3"
"2023","88",2,"B","Repetition","trial1","NA",1,40,"2","no","yes","IP","women",43,3.09,"3"
"2024","88",2,"B","Repetition","trial1","NA",1,41,"1","no","no","RP","cars",44,3.09,"3"
"2025","88",2,"B","Repetition","trial1","NA",1,41,"2","no","no","RP","books",45,3.09,"3"
"2026","88",2,"B","Reformulation","trial1","NA",1,42,"1","no","no","RP","turtles",46,3.09,"3"
"2027","88",2,"B","Reformulation","trial1","NA",1,42,"2","no","no","IP","snowmen",47,3.09,"3"
"2028","88",2,"B","Repetition","trial1","NA",1,43,"1","no","no","RP","forks",48,3.09,"3"
"2029","88",2,"B","Repetition","trial1","NA",1,43,"2","no","no","IP","men",49,3.09,"3"
"2030","88",2,"B","Repetition","trial1","NA",1,44,"1","no","no","RP","pigs",50,3.09,"3"
"2031","88",2,"B","Repetition","trial1","NA",1,44,"2","no","no","IP","geese",51,3.09,"3"
"2032","88",2,"B","Reformulation","trial1","NA",1,45,"1","no","no","RP","shoes",52,3.09,"3"
"2033","88",2,"B","Reformulation","trial1","NA",1,45,"2","no","no","RP","trees",53,3.09,"3"
"2034","88",2,"B","Reformulation","trial1","NA",1,46,"1","no","no","RP","frogs",54,3.09,"3"
"2035","88",2,"B","Reformulation","trial1","NA",1,46,"2","no","no","IP","teeth",55,3.09,"3"
"2036","88",2,"B","Repetition","trial1","NA",1,47,"1","no","no","RP","snakes",56,3.09,"3"
"2037","88",2,"B","Repetition","trial1","NA",1,47,"2","no","no","IP","children",57,3.09,"3"
"2038","88",2,"B","Reformulation","trial2","NA",1,48,"1","no","no","RP","cats",58,3.09,"3"
"2039","88",2,"B","Reformulation","trial2","NA",1,48,"2","no","no","IP","teeth",59,3.09,"3"
"2040","88",2,"B","Reformulation","trial2","NA",1,49,"1","no","no","RP","frogs",60,3.09,"3"
"2041","88",2,"B","Reformulation","trial2","NA",1,49,"2","no","no","IP","mice",61,3.09,"3"
"2042","88",2,"B","Repetition","trial2","NA",1,50,"1","no","no","RP","books",62,3.09,"3"
"2043","88",2,"B","Repetition","trial2","NA",1,50,"2","no","no","RP","shoes",63,3.09,"3"
"2044","88",2,"B","Reformulation","trial2","NA",1,51,"1","no","no","RP","snakes",64,3.09,"3"
"2045","88",2,"B","Reformulation","trial2","NA",1,51,"2","no","yes","IP","snowmen",65,3.09,"3"
"2046","88",2,"B","Repetition","trial2","NA",1,52,"1","no","no","RP","pigs",66,3.09,"3"
"2047","88",2,"B","Repetition","trial2","NA",1,52,"2","no","no","IP","feet",67,3.09,"3"
"2048","88",2,"B","Reformulation","trial2","NA",1,53,"1","no","no","RP","forks",68,3.09,"3"
"2049","88",2,"B","Reformulation","trial2","NA",1,53,"2","no","no","IP","children",69,3.09,"3"
"2050","88",2,"B","Reformulation","trial2","NA",1,54,"1","no","no","RP","apples",70,3.09,"3"
"2051","88",2,"B","Reformulation","trial2","NA",1,54,"2","no","no","RP","cars",71,3.09,"3"
"2052","88",2,"B","Repetition","trial2","NA",1,55,"1","no","no","RP","turtles",72,3.09,"3"
"2053","88",2,"B","Repetition","trial2","NA",1,55,"2","no","no","IP","geese",73,3.09,"3"
"2054","88",2,"B","Repetition","trial2","NA",1,56,"1","no","no","RP","spoons",74,3.09,"3"
"2055","88",2,"B","Repetition","trial2","NA",1,56,"2","no","yes","IP","men",75,3.09,"3"
"2056","88",2,"B","Repetition","trial2","NA",1,57,"1","no","no","RP","dogs",76,3.09,"3"
"2057","88",2,"B","Repetition","trial2","NA",1,57,"2","no","no","IP","women",77,3.09,"3"
"2058","88",2,"B","NA","post","no",1,58,"1","no","no","RP","snakes",78,3.09,"3"
"2059","88",2,"B","NA","post","no",1,59,"1","yes","no","RP","dogs",79,3.09,"3"
"2060","88",2,"B","Repetition","post","no",1,60,"1","no","no","IP","women",80,3.09,"3"
"2061","88",2,"B","Reformulation","post","no",1,61,"1","no","no","IP","feet",81,3.09,"3"
"2062","88",2,"B","NA","post","no",1,62,"1","no","no","RP","pigs",82,3.09,"3"
"2063","88",2,"B","Repetition","post","no",1,63,"1","no","yes","RP","men",83,3.09,"3"
"2064","88",2,"B","Reformulation","post","no",1,64,"1","no","no","IP","mice",84,3.09,"3"
"2065","88",2,"B","Repetition","post","no",1,65,"1","no","no","IP","geese",85,3.09,"3"
"2066","88",2,"B","NA","post","no",1,66,"1","no","no","RP","spoons",86,3.09,"3"
"2067","88",2,"B","Reformulation","post","no",1,67,"1","no","no","IP","teeth",87,3.09,"3"
"2068","88",2,"B","Reformulation","post","no",1,68,"1","no","yes","IP","snowmen",88,3.09,"3"
"2069","88",2,"B","NA","post","no",1,69,"1","no","no","RP","cats",89,3.09,"3"
"2070","88",2,"B","Repetition","post","no",1,70,"1","no","no","IP","children",90,3.09,"3"
"2071","89",2,"B","NA","singular","NA",1,1,"1","no","no","RS","snake",1,4.38,"4"
"2072","89",2,"B","NA","singular","NA",1,2,"1","no","no","RS","car",2,4.38,"4"
"2073","89",2,"B","NA","singular","NA",1,3,"1","no","no","IS","foot",3,4.38,"4"
"2074","89",2,"B","NA","singular","NA",1,4,"1","no","no","IS","woman",4,4.38,"4"
"2075","89",2,"B","NA","singular","NA",1,5,"1","no","no","RS","cat",5,4.38,"4"
"2076","89",2,"B","NA","singular","NA",1,6,"1","no","no","RS","book",6,4.38,"4"
"2077","89",2,"B","NA","singular","NA",1,7,"1","no","no","RS","spoon",7,4.38,"4"
"2078","89",2,"B","NA","singular","NA",1,8,"1","no","no","IS","mouse",8,4.38,"4"
"2079","89",2,"B","NA","singular","NA",1,9,"1","no","no","RS","man",9,4.38,"4"
"2080","89",2,"B","NA","singular","NA",1,10,"1","no","no","IS","tooth",10,4.38,"4"
"2081","89",2,"B","NA","singular","NA",1,11,"1","no","no","RS","fork",11,4.38,"4"
"2082","89",2,"B","NA","singular","NA",1,12,"1","no","no","RS","pig",12,4.38,"4"
"2083","89",2,"B","NA","singular","NA",1,13,"1","no","no","IS","goose",13,4.38,"4"
"2084","89",2,"B","NA","singular","NA",1,14,"1","no","no","RS","dog",14,4.38,"4"
"2085","89",2,"B","NA","singular","NA",1,15,"1","no","no","RS","turtle",15,4.38,"4"
"2086","89",2,"B","NA","singular","NA",1,16,"1","no","no","RS","shoe",16,4.38,"4"
"2087","89",2,"B","NA","singular","NA",1,17,"1","no","no","RS","frog",17,4.38,"4"
"2088","89",2,"B","NA","singular","NA",1,18,"1","no","no","RS","tree",18,4.38,"4"
"2089","89",2,"B","NA","singular","NA",1,19,"1","no","no","RS","apple",19,4.38,"4"
"2090","89",2,"B","NA","singular","NA",1,20,"1","no","no","IS","child",20,4.38,"4"
"2091","89",2,"B","NA","singular","NA",1,21,"1","no","no","IS","snowman",21,4.38,"4"
"2092","89",2,"B","NA","pre","no",1,22,"1","no","no","RP","spoons",22,4.38,"4"
"2093","89",2,"B","Repetition","pre","no",1,23,"1","no","no","IP","geese",23,4.38,"4"
"2094","89",2,"B","NA","pre","no",1,24,"1","no","no","RP","frogs",24,4.38,"4"
"2095","89",2,"B","Reformulation","pre","no",1,25,"1","no","yes","IP","teeth",25,4.38,"4"
"2096","89",2,"B","NA","pre","no",1,26,"1","no","no","RP","turtles",26,4.38,"4"
"2097","89",2,"B","NA","pre","no",1,27,"1","no","no","RP","pigs",27,4.38,"4"
"2098","89",2,"B","Repetition","pre","no",1,28,"1","no","yes","IP","women",28,4.38,"4"
"2099","89",2,"B","NA","pre","no",1,29,"1","no","no","RP","dogs",29,4.38,"4"
"2100","89",2,"B","NA","pre","no",1,30,"1","no","no","RP","snakes",30,4.38,"4"
"2101","89",2,"B","NA","pre","no",1,31,"1","no","no","RP","forks",31,4.38,"4"
"2102","89",2,"B","Reformulation","pre","no",1,32,"1","no","yes","IP","mice",32,4.38,"4"
"2103","89",2,"B","Reformulation","pre","no",1,33,"1","no","yes","IP","snowmen",33,4.38,"4"
"2104","89",2,"B","Reformulation","pre","no",1,34,"1","no","yes","IP","feet",34,4.38,"4"
"2105","89",2,"B","Repetition","pre","no",1,35,"1","no","yes","IP","men",35,4.38,"4"
"2106","89",2,"B","NA","pre","no",1,36,"1","no","no","RP","cats",36,4.38,"4"
"2107","89",2,"B","Repetition","pre","no",1,37,"1","no","yes","IP","children",37,4.38,"4"
"2108","89",2,"B","Reformulation","trial1","NA",1,38,"1","no","yes","RP","dogs",38,4.38,"4"
"2109","89",2,"B","Reformulation","trial1","NA",1,38,"2","no","yes","IP","mice",39,4.38,"4"
"2110","89",2,"B","Reformulation","trial1","NA",1,39,"1","no","no","RP","cats",40,4.38,"4"
"2111","89",2,"B","Reformulation","trial1","NA",1,39,"2","no","yes","IP","feet",41,4.38,"4"
"2112","89",2,"B","Repetition","trial1","NA",1,40,"1","no","yes","RP","spoons",42,4.38,"4"
"2113","89",2,"B","Repetition","trial1","NA",1,40,"2","no","yes","IP","women",43,4.38,"4"
"2114","89",2,"B","Repetition","trial1","NA",1,41,"1","no","no","RP","cars",44,4.38,"4"
"2115","89",2,"B","Repetition","trial1","NA",1,41,"2","no","no","RP","books",45,4.38,"4"
"2116","89",2,"B","Reformulation","trial1","NA",1,42,"1","no","yes","RP","turtles",46,4.38,"4"
"2117","89",2,"B","Reformulation","trial1","NA",1,42,"2","no","yes","IP","snowmen",47,4.38,"4"
"2118","89",2,"B","Repetition","trial1","NA",1,43,"1","no","yes","RP","forks",48,4.38,"4"
"2119","89",2,"B","Repetition","trial1","NA",1,43,"2","no","yes","IP","men",49,4.38,"4"
"2120","89",2,"B","Repetition","trial1","NA",1,44,"1","no","no","RP","pigs",50,4.38,"4"
"2121","89",2,"B","Repetition","trial1","NA",1,44,"2","no","yes","IP","geese",51,4.38,"4"
"2122","89",2,"B","Reformulation","trial1","NA",1,45,"1","no","no","RP","shoes",52,4.38,"4"
"2123","89",2,"B","Reformulation","trial1","NA",1,45,"2","no","yes","RP","trees",53,4.38,"4"
"2124","89",2,"B","Reformulation","trial1","NA",1,46,"1","no","yes","RP","frogs",54,4.38,"4"
"2125","89",2,"B","Reformulation","trial1","NA",1,46,"2","no","no","IP","teeth",55,4.38,"4"
"2126","89",2,"B","Repetition","trial1","NA",1,47,"1","no","no","RP","snakes",56,4.38,"4"
"2127","89",2,"B","Repetition","trial1","NA",1,47,"2","no","no","IP","children",57,4.38,"4"
"2128","89",2,"B","Reformulation","trial2","NA",1,48,"1","no","yes","RP","cats",58,4.38,"4"
"2129","89",2,"B","Reformulation","trial2","NA",1,48,"2","no","yes","IP","teeth",59,4.38,"4"
"2130","89",2,"B","Reformulation","trial2","NA",1,49,"1","no","yes","RP","frogs",60,4.38,"4"
"2131","89",2,"B","Reformulation","trial2","NA",1,49,"2","no","yes","IP","mice",61,4.38,"4"
"2132","89",2,"B","Repetition","trial2","NA",1,50,"1","no","no","RP","books",62,4.38,"4"
"2133","89",2,"B","Repetition","trial2","NA",1,50,"2","no","no","RP","shoes",63,4.38,"4"
"2134","89",2,"B","Reformulation","trial2","NA",1,51,"1","no","yes","RP","snakes",64,4.38,"4"
"2135","89",2,"B","Reformulation","trial2","NA",1,51,"2","no","yes","IP","snowmen",65,4.38,"4"
"2136","89",2,"B","Repetition","trial2","NA",1,52,"1","no","yes","RP","pigs",66,4.38,"4"
"2137","89",2,"B","Repetition","trial2","NA",1,52,"2","yes","no","IP","feet",67,4.38,"4"
"2138","89",2,"B","Reformulation","trial2","NA",1,53,"1","no","no","RP","forks",68,4.38,"4"
"2139","89",2,"B","Reformulation","trial2","NA",1,53,"2","no","no","IP","children",69,4.38,"4"
"2140","89",2,"B","Reformulation","trial2","NA",1,54,"1","no","yes","RP","apples",70,4.38,"4"
"2141","89",2,"B","Reformulation","trial2","NA",1,54,"2","no","no","RP","cars",71,4.38,"4"
"2142","89",2,"B","Repetition","trial2","NA",1,55,"1","no","no","RP","turtles",72,4.38,"4"
"2143","89",2,"B","Repetition","trial2","NA",1,55,"2","no","no","IP","geese",73,4.38,"4"
"2144","89",2,"B","Repetition","trial2","NA",1,56,"1","no","yes","RP","spoons",74,4.38,"4"
"2145","89",2,"B","Repetition","trial2","NA",1,56,"2","no","yes","IP","men",75,4.38,"4"
"2146","89",2,"B","Repetition","trial2","NA",1,57,"1","yes","no","RP","dogs",76,4.38,"4"
"2147","89",2,"B","Repetition","trial2","NA",1,57,"2","yes","NA","IP","women",77,4.38,"4"
"2148","89",2,"B","NA","post","no",1,58,"1","no","no","RP","snakes",78,4.38,"4"
"2149","89",2,"B","NA","post","no",1,59,"1","no","no","RP","dogs",79,4.38,"4"
"2150","89",2,"B","Repetition","post","no",1,60,"1","no","yes","IP","women",80,4.38,"4"
"2151","89",2,"B","Reformulation","post","no",1,61,"1","yes","no","IP","feet",81,4.38,"4"
"2152","89",2,"B","NA","post","no",1,62,"1","no","no","RP","pigs",82,4.38,"4"
"2153","89",2,"B","Repetition","post","no",1,63,"1","no","yes","RP","men",83,4.38,"4"
"2154","89",2,"B","Reformulation","post","yes",1,64,"1","yes","yes","IP","mice",84,4.38,"4"
"2155","89",2,"B","Repetition","post","yes",1,65,"1","no","yes","IP","geese",85,4.38,"4"
"2156","89",2,"B","NA","post","no",1,66,"1","no","no","RP","spoons",86,4.38,"4"
"2157","89",2,"B","Reformulation","post","no",1,67,"1","no","no","IP","teeth",87,4.38,"4"
"2158","89",2,"B","Reformulation","post","no",1,68,"1","no","yes","IP","snowmen",88,4.38,"4"
"2159","89",2,"B","NA","post","no",1,69,"1","no","no","RP","cats",89,4.38,"4"
"2160","89",2,"B","Repetition","post","no",1,70,"1","yes","yes","IP","children",90,4.38,"4"
"2161","90",2,"B","NA","singular","NA",1,1,"1","no","no","RS","snake",1,4.08,"4"
"2162","90",2,"B","NA","singular","NA",1,2,"1","no","no","RS","car",2,4.08,"4"
"2163","90",2,"B","NA","singular","NA",1,3,"1","no","no","IS","foot",3,4.08,"4"
"2164","90",2,"B","NA","singular","NA",1,4,"1","no","no","IS","woman",4,4.08,"4"
"2165","90",2,"B","NA","singular","NA",1,5,"1","no","no","RS","cat",5,4.08,"4"
"2166","90",2,"B","NA","singular","NA",1,6,"1","no","no","RS","book",6,4.08,"4"
"2167","90",2,"B","NA","singular","NA",1,7,"1","no","no","RS","spoon",7,4.08,"4"
"2168","90",2,"B","NA","singular","NA",1,8,"1","no","no","IS","mouse",8,4.08,"4"
"2169","90",2,"B","NA","singular","NA",1,9,"1","no","no","RS","man",9,4.08,"4"
"2170","90",2,"B","NA","singular","NA",1,10,"1","no","no","IS","tooth",10,4.08,"4"
"2171","90",2,"B","NA","singular","NA",1,11,"1","no","no","RS","fork",11,4.08,"4"
"2172","90",2,"B","NA","singular","NA",1,12,"1","no","no","RS","pig",12,4.08,"4"
"2173","90",2,"B","NA","singular","NA",1,13,"1","no","no","IS","goose",13,4.08,"4"
"2174","90",2,"B","NA","singular","NA",1,14,"1","no","no","RS","dog",14,4.08,"4"
"2175","90",2,"B","NA","singular","NA",1,15,"1","no","no","RS","turtle",15,4.08,"4"
"2176","90",2,"B","NA","singular","NA",1,16,"1","no","no","RS","shoe",16,4.08,"4"
"2177","90",2,"B","NA","singular","NA",1,17,"1","no","no","RS","frog",17,4.08,"4"
"2178","90",2,"B","NA","singular","NA",1,18,"1","no","no","RS","tree",18,4.08,"4"
"2179","90",2,"B","NA","singular","NA",1,19,"1","no","no","RS","apple",19,4.08,"4"
"2180","90",2,"B","NA","singular","NA",1,20,"1","no","no","IS","child",20,4.08,"4"
"2181","90",2,"B","NA","singular","NA",1,21,"1","no","no","IS","snowman",21,4.08,"4"
"2182","90",2,"B","NA","pre","no",1,22,"1","no","no","RP","spoons",22,4.08,"4"
"2183","90",2,"B","Repetition","pre","no",1,23,"1","no","yes","IP","geese",23,4.08,"4"
"2184","90",2,"B","NA","pre","no",1,24,"1","no","no","RP","frogs",24,4.08,"4"
"2185","90",2,"B","Reformulation","pre","no",1,25,"1","no","yes","IP","teeth",25,4.08,"4"
"2186","90",2,"B","NA","pre","no",1,26,"1","no","no","RP","turtles",26,4.08,"4"
"2187","90",2,"B","NA","pre","no",1,27,"1","no","no","RP","pigs",27,4.08,"4"
"2188","90",2,"B","Repetition","pre","no",1,28,"1","no","yes","IP","women",28,4.08,"4"
"2189","90",2,"B","NA","pre","no",1,29,"1","no","no","RP","dogs",29,4.08,"4"
"2190","90",2,"B","NA","pre","no",1,30,"1","no","no","RP","snakes",30,4.08,"4"
"2191","90",2,"B","NA","pre","no",1,31,"1","no","no","RP","forks",31,4.08,"4"
"2192","90",2,"B","Reformulation","pre","no",1,32,"1","no","yes","IP","mice",32,4.08,"4"
"2193","90",2,"B","Reformulation","pre","no",1,33,"1","no","yes","IP","snowmen",33,4.08,"4"
"2194","90",2,"B","Reformulation","pre","no",1,34,"1","no","no","IP","feet",34,4.08,"4"
"2195","90",2,"B","Repetition","pre","no",1,35,"1","no","yes","IP","men",35,4.08,"4"
"2196","90",2,"B","NA","pre","no",1,36,"1","no","yes","RP","cats",36,4.08,"4"
"2197","90",2,"B","Repetition","pre","no",1,37,"1","no","yes","IP","children",37,4.08,"4"
"2198","90",2,"B","Reformulation","trial1","NA",1,38,"1","no","no","RP","dogs",38,4.08,"4"
"2199","90",2,"B","Reformulation","trial1","NA",1,38,"2","no","no","IP","mice",39,4.08,"4"
"2200","90",2,"B","Reformulation","trial1","NA",1,39,"1","no","yes","RP","cats",40,4.08,"4"
"2201","90",2,"B","Reformulation","trial1","NA",1,39,"2","no","no","IP","feet",41,4.08,"4"
